"","Acss1","Adcyap1","Adgrl2","Aqp4","Arc","Arf5","Arhgap24","Arl4d","Arx","Batf3","Bcl6","Bdnf","Bgn","Btg2","Calb2","Car12","Car4","Cbln4","Cck","Cdh13","Cdk6","Chat","Chodl","Chrna6","Col6a1","Cplx3","Cpne5","Crh","Crispld2","Csrnp1","Ctgf","Ctxn3","Cux2","Cxcl14","Ddit4l","Deptor","Egr1","Egr2","Egr4","Enpp2","eRNA1","eRNA2","eRNA3","eRNA4","eRNA5","Fam19a1","Flt1","Fos","Fosb","Fosl1","Fosl2","Foxp2","Frmd7","Frmpd3","Gad1","Gad2","Gda","Gpc3","Gpr3","Gpx3","Homer1","Hsd11b1","Htr3a","Igf1","Igtp","Itgam","Junb","Kcna1","Kcnip2","Kcnk2","Lhx6","Lmo2","Mab21l1","Mdga1","Mgp","Mog","Mybpc1","Myh8","Myl4","Mylk","Myo1c","Ndnf","Nectin3","Nectin4","Ngb","Nos1","Nov","Npas4","Nptx2","Npy","Nr4a2","Nrn1","Obox3","Osgin2","Otof","Parm1","Pax6","Pcdhac1","Pcdhac2","Pcdhgc3","Pcdhgc4","Pcdhgc5","Pcp4","Pde1a","Pde1c","Pdgfra","Pdzrn3","Penk","Plcxd2","Pnoc","Ppm1h","Prok2","Prss22","Ptgs2","Pthlh","Pvalb","Qrfpr","Rasgrf2","Reln","Rerg","Rgs10","Rgs12","Rgs2","Rorb","Rprm","Rspo2","Scnn1a","Sema3c","Sema3e","Serpinb11","Serpine1","Sla","Slc17a7","Slc25a36","Slc5a7","Smad3","Sncg","Spp1","Sst","Stac","Sulf2","Synpr","Syt17","Syt6","Tacr1","Tacr3","Tacstd2","Tbr1","Tcerg1l","Th","Thsd7a","Tnfaip6","Tnfaip8l3","Tnmd","Tpbg","Tph2","Ucma","Vgf","Vip","Wt1","Wfs1","Tnnc1","Sccpdh","Rbp4","Etv1","Drd1"
"3193x3278",3,5,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,13,0,1,1
"3190x67",0,0,13,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,7,1,0
"3210x5543",0,0,2,0,1,1,1,1,9,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,13,1,0,0,0,0,3,0,0,0,8,0,5,0,0,3,16,0,0,0,0,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,1,0,3,3,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,4,13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"3178x6390",3,0,1,0,7,0,0,1,9,0,1,17,5,0,0,1,0,1,10,0,0,4,0,0,0,2,8,3,0,0,0,6,8,2,0,0,97,4,36,9,0,0,30,0,0,0,0,0,12,0,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,1,0,6,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,2,0,12,0,0,2,29,0,0,8,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,17,1,0,4,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,1,12,0,0,5,0,5,2,0,0,6,8,0,0,0,19,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,6,0,0
"3203x2480",0,0,2,0,1,4,0,1,11,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,16,13,0,0,0,0,0,5,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3217x1786",2,1,1,0,0,5,0,0,27,0,11,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39,1,0,0,0,4,3,0,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,11,2,0,0,0,1,0,0,0,0,0,1,0,1,0
"3165x1605",0,5,10,0,4,0,0,0,11,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2,13,0,1,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,4,1,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,1,1,1,0,2,0
"3254x647",2,0,5,0,2,0,0,0,7,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,4,0,0,0,0,14,4,0,0,0,0,12,0,0,0,0,0,0,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,430,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"3258x1076",1,5,4,0,5,6,0,9,30,0,17,0,1,1,0,1,0,0,0,9,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,4,29,10,13,0,1,9,14,0,0,6,0,17,18,0,1,0,0,0,0,0,9,0,0,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,1,0,4,9,0,1,0,0,1,6,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,17,0,0,8,6,0,0,0,0,0,0,0,0,0,1,10,1,1,0,13,0,0,3,0,0,1,0,0,10,0,1,0,0,0
"3289x4106",0,0,0,3,0,0,0,0,24,0,4,0,2,0,0,0,0,0,4,3,0,1,0,0,0,0,1,1,5,0,2,0,0,4,3,0,0,0,0,0,0,16,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,17,0,1,0,3,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,0,8,0
"3254x1284",2,0,0,0,0,12,0,0,6,0,3,16,1,0,0,0,0,0,2,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,4,0,12,0,1,0,0,0,0,0,2,20,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,12,42,0,0,2,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,1
"3287x2225",0,13,0,0,0,0,0,0,45,0,3,0,0,1,0,0,0,0,15,8,0,0,0,0,2,7,5,1,0,0,0,0,0,3,0,0,17,0,0,0,0,4,19,0,0,0,0,10,0,1,1,0,0,0,0,0,7,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,4,1,1,4,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,13,0,2,0,0,0,0,0,0,5,0,0,0,0,1,0,7,0,2,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,4,0,0,24,1,0,5,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,13,5,0,0,0,2,4,0,0,2,0,3,14,0,2
"3301x407",5,21,7,0,4,6,0,9,42,0,20,0,8,0,11,0,0,0,5,11,0,5,0,0,12,5,0,0,0,0,0,0,0,2,0,6,0,0,0,16,0,6,54,0,1,6,0,1,2,0,0,0,0,0,0,0,4,1,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,27,2,1,0,0,0,0,8,0,0,15,0,0,0,0,0,1,2,4,11,1,12,0,3,0,1,14,4,0,0,5,1,2,0,2,5,1,1,9,0,0,1,0,0,0,0,3,0,0,5,3,1,0,0,0,7,25,9,0,2,1,0,1,0,15,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,2,4,0,0,19,0,5,9,3,4
"3263x2923",0,0,1,0,0,1,0,20,21,0,3,1,1,0,8,0,0,0,3,11,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3,0,2,0,0,25,16,0,0,2,0,4,5,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,1,0,4,0,1,3,1,0,0,0,0,12,0,0,2,0,0,4,0,0,0,5,10,2,0,0,0,1,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,15,0,0,0,0,17,6,0,0,0,0,0,0,2,4,1,2,0,14,0
"3325x3157",7,2,19,0,0,7,0,0,8,0,10,0,0,0,0,0,0,0,15,9,0,0,0,0,5,0,1,0,0,0,0,0,0,7,0,0,7,0,0,0,0,10,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,1,2,0,7,0,3,0,1,0,0,4,2,0,0,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,3,0,0,0,24,0,3,0,3,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,2,3,7,0
"3354x3515",0,6,12,0,1,3,0,5,3,0,10,0,3,0,0,0,0,0,9,1,0,0,0,0,0,1,3,0,0,0,0,0,6,13,0,3,7,0,0,0,0,0,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,2,0,0,0,17,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,14,0,2,0,0,0,0,0,0,0,0,7,1,12,0,0,0,0,0,0,0,0,15,0,2,0,0,6,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,23,0,0,0,0,0,0,1,0,2,0,0,1,8,0
"3325x6045",0,5,29,0,1,10,0,4,35,12,26,6,0,0,11,0,0,0,26,11,4,0,0,0,4,3,4,0,6,0,0,0,16,8,3,0,5,0,0,8,0,0,25,0,0,5,0,0,0,0,1,6,0,0,0,0,10,6,0,0,0,0,0,6,1,0,0,11,2,0,0,0,0,20,0,0,3,0,0,0,0,0,1,0,5,8,14,4,0,4,0,44,0,11,17,2,3,3,0,18,0,5,0,9,0,3,0,10,0,0,3,6,0,9,6,0,0,0,0,0,0,30,5,12,0,22,11,0,1,0,2,0,104,1,1,14,0,0,0,0,2,22,21,0,0,0,1,0,18,3,0,4,4,0,0,0,0,0,12,0,0,3,4,0,2,0
"3364x1480",0,1,20,0,0,1,0,4,22,0,5,0,0,0,0,0,0,0,5,21,0,0,0,0,2,0,7,3,0,0,0,0,0,2,0,0,0,0,0,0,0,5,50,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,0,1,9,2,0,0,0,1,0,12,0,0,0,0,0,0,6,0,0,32,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,51,0,0,1,0,0,0,0,3,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,1
"3380x4748",4,1,12,0,1,6,0,3,28,3,4,0,0,0,0,0,0,0,17,4,0,0,0,0,0,16,7,0,9,0,0,3,0,4,0,0,10,0,1,0,0,4,28,0,1,6,0,0,1,0,0,0,0,0,0,0,5,1,0,0,6,0,0,0,8,6,0,1,0,0,0,0,0,0,0,1,9,0,1,0,0,0,6,2,0,7,5,0,0,0,0,15,0,3,0,1,1,3,0,1,0,0,13,16,0,0,17,0,0,0,0,32,1,0,3,0,0,0,0,0,6,0,2,0,0,6,4,0,0,0,0,0,76,2,0,0,0,0,0,0,5,10,14,0,0,0,0,1,0,0,0,17,3,0,0,0,0,0,0,1,8,0,11,1,18,7
"3366x4389",0,10,3,0,2,7,0,4,9,0,0,4,0,0,27,0,0,0,1,1,0,2,0,0,2,0,17,1,0,2,0,0,0,0,0,0,2,0,0,0,0,15,14,0,0,2,0,0,0,0,1,0,1,0,28,7,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,3,4,34,0,5,0,9,0,0,4,31,1,0,2,7,2,0,42,1,0,0,1,0,0,1,3,0,1,11,1,0,0,1,0,0,0,0,0,0,54,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,16,0,2,0,12,0,0,0
"3403x238",0,4,3,1,7,13,0,0,28,0,14,0,0,0,3,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,5,0,7,4,0,1,2,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,2,0,0,0,6,0,7,0,0,0,0,0,0,0,13,0,0,2,0,1,0,0,2,4,0,0,0,6,0,1,12,8,4,1,6,0,0,0,17,10,0,0,7,1,0,2,0,0,0,0,0,0,0,5,1,0,5,0,0,4,18,0,0,1,2,0,1,1,8,0,2,0,0,0,6,2,12,0,0,21,0,0,1,2,1,0,0,0,17,0,6,3,35,0
"3371x860",0,0,44,0,10,3,0,2,36,0,3,1,0,0,0,0,0,1,7,50,0,0,0,0,7,10,16,0,0,0,9,0,0,0,0,7,0,0,8,4,0,25,30,0,0,18,1,0,4,0,0,0,3,0,2,0,11,0,0,0,14,0,0,0,1,2,1,15,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,2,27,0,0,0,0,16,0,0,12,3,0,2,0,0,0,6,3,16,0,0,3,0,1,0,13,24,2,8,4,0,0,0,0,0,0,0,0,0,0,2,5,0,0,2,0,24,66,0,0,7,0,0,1,0,8,0,8,0,0,0,0,2,9,0,10,1,1,0,2,0,6,0,7,0,21,0,2,8,2,0
"3388x5201",2,15,24,0,10,18,0,6,38,0,7,18,0,3,0,0,1,3,14,5,0,0,1,0,1,0,19,0,0,0,2,0,3,0,0,0,70,11,39,0,0,14,56,3,0,2,0,109,23,0,0,0,1,1,0,0,13,0,0,0,52,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5,0,1,6,22,4,4,0,4,21,0,12,5,5,0,15,23,0,0,11,6,15,0,0,9,6,1,0,45,22,10,1,4,0,0,0,0,0,0,11,42,2,0,3,1,0,0,0,0,0,179,6,1,12,0,0,0,0,4,6,21,4,7,0,0,2,0,0,0,0,14,0,0,0,0,7,0,0,5,1,35,0,7,5
"3403x1139",0,3,1,0,0,1,0,3,36,0,11,0,1,0,0,0,0,0,8,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,6,0,0,0,4,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,4,0,0,2,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,7,2,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,6,1,1,4,0,0
"3456x617",1,36,3,0,0,7,0,0,20,0,9,6,6,0,0,0,0,0,40,25,0,1,0,0,2,2,10,0,0,2,0,0,0,1,0,6,2,0,0,2,0,20,38,0,0,0,0,0,14,0,0,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,0,1,0,0,0,0,1,0,3,5,0,0,0,2,0,0,2,2,1,1,0,1,8,0,6,0,11,0,0,0,0,5,0,28,17,0,0,2,0,0,0,0,0,0,0,28,6,0,2,5,22,4,0,0,9,55,0,6,15,0,0,0,0,13,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,8,0,1,3
"3455x4948",0,11,36,0,22,6,4,0,13,0,2,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,47,29,49,0,0,1,29,0,0,1,0,29,28,0,0,0,0,0,0,0,9,0,0,0,24,0,0,6,0,0,0,1,0,0,3,0,0,2,0,0,5,0,0,0,2,0,0,0,0,6,0,4,16,0,0,27,0,1,2,0,1,0,1,0,0,0,0,14,0,0,0,1,0,0,36,0,0,0,4,0,0,0,0,0,0,8,14,0,0,2,3,0,1,0,0,0,49,2,0,9,0,1,0,0,0,11,5,1,0,0,12,0,2,0,0,0,12,0,0,0,2,1,0,0,3,5,7,1,19,2
"3478x5885",3,3,15,0,13,14,1,5,66,13,3,0,0,1,0,0,0,0,5,9,0,1,0,0,0,0,2,0,2,0,0,0,2,2,0,0,27,0,1,2,1,18,43,0,0,0,3,16,0,1,0,0,0,0,89,44,9,1,0,0,7,0,0,0,0,0,2,10,2,2,10,0,0,2,0,12,0,3,2,0,0,0,2,0,4,0,1,0,5,0,1,0,0,2,0,2,0,0,7,18,4,0,2,2,0,2,0,2,0,0,36,1,1,3,0,0,0,4,0,0,0,2,1,0,0,6,6,0,0,0,2,0,8,18,0,1,0,0,5,0,9,6,7,4,0,0,2,3,10,0,1,5,0,0,5,0,0,12,0,0,16,0,0,76,6,0
"3455x3940",1,0,26,3,2,8,0,1,35,0,0,1,0,0,5,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,10,4,0,3,0,9,0,0,0,3,0,0,13,0,0,16,0,0,0,7,1,0,0,0,0,0,6,0,0,9,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,13,0,0,0,6,0,1,1,0,0,0,0,0,0,0,8,0,6,2,0,0,0,0,0,0,3,20,5,0,0,0,0,0,0,3,12,2,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,102,10,2,0,0,1,0,1,1,7,11,0,4,0,0,1,2,0,0,1,13,0,0,0,0,0,0,0,0,2,17,0,21,0
"3560x1126",0,2,12,0,10,23,0,2,108,0,5,0,0,0,0,0,0,0,1,8,0,0,1,0,4,0,1,0,1,1,13,0,0,0,0,8,9,0,1,0,0,0,53,0,0,12,8,0,0,0,1,0,0,0,6,6,4,0,0,0,4,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,24,3,0,0,0,1,2,1,66,24,0,0,0,0,0,0,12,13,0,1,4,0,0,8,0,0,0,0,5,0,0,4,0,1,0,0,0,48,98,3,0,0,1,1,17,0,3,1,0,3,0,0,3,9,0,0,0,3,18,0,0,0,0,16,0,0,3,0,7,6,0,0
"3513x3509",5,0,7,6,0,3,0,0,8,3,0,0,1,0,0,0,0,3,5,0,0,0,0,0,0,7,5,0,0,0,0,0,0,7,0,7,0,0,1,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0,13,4,9,0,0,0,7,0,0,0,1,0,0,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,3,5,0,0,3,0,5,0,0,7,0,2,0,0,2,0,7,4,0,0,0,1,0,2,0,16,14,0,2,0,0,0,0,1,0,10,1,2,1,0,3,1,0,0,0,0,0,43,0,0,2,0,0,61,1,0,10,5,0,0,0,5,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,12,0
"3525x4249",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,3,0,12,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"3539x2725",6,3,6,5,11,28,0,13,23,1,2,1,1,0,1,0,0,0,23,37,0,0,0,0,18,0,19,3,0,0,6,0,0,2,0,5,1,0,2,0,1,3,30,0,0,0,2,0,20,1,0,0,0,0,0,0,5,0,0,7,7,0,0,0,0,0,0,8,0,0,0,1,0,0,5,0,6,0,3,0,0,0,6,9,1,2,3,0,0,0,0,18,0,19,0,4,6,2,0,7,0,7,0,14,0,0,2,0,0,0,6,17,0,0,0,0,0,0,0,0,0,4,10,0,0,3,1,0,5,0,0,1,112,4,0,15,0,0,0,0,4,1,20,0,11,0,5,6,0,0,0,2,0,0,0,0,0,1,1,0,0,0,15,13,2,0
"3598x3920",0,7,12,0,4,8,0,0,9,0,0,0,4,0,0,0,0,0,1,2,0,0,0,0,5,1,10,0,1,0,34,0,0,0,0,0,2,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,8,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,8,4,0,0,0,0,2,0,9,0,5,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,2,0,1,0,1,3,0,2,0,0,0,24,0,0,5,0,0,0,1,0,5,4,0,0,0,0,3,2,0,0,0,9,0,0,0,0,1,0,0,0,12,5,0,15,2
"3515x4106",1,0,2,0,0,0,0,0,7,0,14,0,9,1,0,0,0,0,1,0,4,0,0,0,0,1,0,1,0,0,16,0,0,0,2,0,0,2,0,0,0,0,6,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,7,0,0,0,25,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"3559x5192",0,7,10,0,1,20,0,0,29,0,9,0,5,0,2,0,0,0,10,6,0,0,0,0,0,4,5,0,0,0,0,0,0,16,0,0,7,0,0,4,0,8,29,0,0,0,1,12,2,1,0,0,0,0,0,1,6,0,0,3,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,5,0,0,0,0,0,8,2,1,7,0,0,0,0,0,2,0,0,16,1,7,9,0,8,0,2,23,3,0,0,0,6,0,0,18,16,0,0,2,0,0,0,0,0,0,0,2,3,0,6,1,3,9,0,0,0,46,0,1,0,14,0,2,0,0,4,4,0,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,3,1,9,0
"3595x2939",3,5,10,0,1,0,0,6,4,0,6,0,0,0,0,0,0,0,3,13,0,0,0,0,9,0,7,0,7,0,0,0,0,0,0,0,11,0,6,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,5,0,2,0,0,0,5,0,3,0,0,0,0,0,0,1,0,0,2,2,0,3,0,4,0,1,0,2,0,0,0,0,0,0,2,9,2,0,10,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,24,3,1,0,0,0,6,0,0,0,6,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
"3583x981",6,0,13,0,0,14,0,2,43,0,1,0,1,7,0,0,0,0,0,3,0,1,10,0,0,1,0,0,0,0,4,0,1,1,0,8,4,0,0,0,0,9,30,0,0,7,0,0,0,0,0,0,0,0,28,26,3,0,0,0,7,2,0,0,2,0,0,1,0,2,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,4,0,2,1,1,10,4,7,3,0,0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,19,22,4,1,0,0,1,168,0,1,45,0,3,0,0,0,0,1,0,0,22,0,0,2,0,0,2,5,0,2,0,0,27,2,0
"3582x5537",0,3,15,0,4,28,0,4,84,2,11,0,1,9,0,0,2,1,40,1,0,2,0,0,0,17,9,5,2,1,2,0,7,2,0,11,2,1,8,0,0,4,29,0,0,7,2,11,3,0,0,2,1,1,0,0,38,0,0,2,12,0,0,0,0,0,4,5,0,1,0,0,0,7,0,0,5,0,16,0,0,0,0,0,0,12,1,0,0,0,1,59,0,10,14,4,0,0,2,8,0,16,3,5,0,0,0,10,0,0,11,24,12,2,4,0,0,0,0,0,0,0,6,0,0,8,0,7,0,0,0,10,153,8,0,2,0,0,0,1,5,13,21,0,0,0,0,0,0,0,0,1,3,7,0,0,0,2,0,0,10,0,18,2,43,1
